path,quality,folder,fruit,source,label
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113724_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113724_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113724_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113724_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113729_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113733_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113734_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113737_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113738_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113743_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113746_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113753_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113756_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 113758_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_011.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_012.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_013.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_014.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_015.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114002_016.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_000.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_001.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_002.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_003.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_004.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_005.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_006.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_007.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_008.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_009.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_010.png,estandar,Own,Pomegranate,Propio,
..\..\data\own\estandar\Pomegranate_Regular\Captura de pantalla 2026-06-03 114036_011.png,estandar,Own,Pomegranate,Propio,
