path,quality,fruit,source,label
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125341.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125344.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125345.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125347.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125347_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125351.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125352.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125352_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125353.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125358.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125359.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125400.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125401.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125406.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125406_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125407.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728125408.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182459.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182500.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182502.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182502_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182503.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182504.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182506_12.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182507.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182508.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182513.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182513_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182514.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182527.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182528.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182530.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182531.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182536.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182537.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182539.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182541.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182544.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182545.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182554.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182555.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182556.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182556_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182557.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182558.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182559.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182600.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182601.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182612.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182613.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182614.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182615.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182615_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182616.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182617.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182618.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182618_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182620.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182621.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182625.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182626.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182627.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182627_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182628.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182629.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182629_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182630.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182631.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182632.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182633.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182633_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182635.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182636.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182638.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182638_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182639.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182640.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182641.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182642.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182643.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182648.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182649.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182649_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182650.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182651.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182652.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182653.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182654.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182654_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182655.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182706.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182707.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182709.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182709_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182710.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182711.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182712.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182713.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182720.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182721.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182722.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182723.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182724.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182729.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182744.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182745.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182808.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182809.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182809_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182810.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182810_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182811.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182812.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182813.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182814.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182815.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182815_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182816.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182817.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182818.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182821.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182822.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182826.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182828.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182830.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182831.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182832.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182856.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182857.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182858.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182859.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182900.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182901.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182909.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182909_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182910.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182910_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182911.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182912.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182912_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182913.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182914.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182915.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182916.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182917.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182920.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182921.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182922.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182922_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182932.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182932_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182933.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182937.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182937_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182942.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182943.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182944.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182946.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182947.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182948.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182950.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182951.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182953.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182953_01.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182955.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182956.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182958.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728182959.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728183002.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728183003.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG20200728183004.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_083956.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_083957.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_083958.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_083958_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_083959.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084000.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084001.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084002.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084003.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084004.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084004_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084341.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084342.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084343.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084343_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084344.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084345.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084345_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084346.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084346_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084347.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084347_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084348.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084349.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084350.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084350_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084351.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084352.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084353.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084353_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084354.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084402.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084403.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084403_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084404.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084405.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084406.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084406_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084408.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084409.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084410.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084411.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084411_1.jpg,Descarte,Pomegranate,Kaggle,2
..\..\data\external\Bad Quality_Fruits\Pomegranate_Bad\IMG_20190822_084413.jpg,Descarte,Pomegranate,Kaggle,2
